document_id,filename,table_name,field_name,data_type,nullable,description,page
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2CHoldDet,SoleDspHldgs,int,yes,The number of shares over which the owner exercises sole authority as to the sale of the securities.,47
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2CHoldDet,ShsHldVASole,bigint,yes,Number of shares reported by an institutional (13F) owner over which the owner exercises sole investment discretion.,47
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2CHoldDet,ShsHldVAShd,bigint,yes,Number of shares reported by an institutional (13F) owner over which the owner shares joint investment discretion with another manager reported on the 13F. LSEG Quantitative Analytics Database Schema for Ownership Version 2 48,47
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2CHoldDet,ShsHldVAOth,bigint,yes,Number of shares reported by an institutional (13F) owner over which the owner shares joint investment discretion with another owner not reported on the 13F,48
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2CHoldDet,InvestorId,bigint,yes,The ID for the Investor.,48
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2CHoldDet,LgcyInvestorId,int,yes,"Legacy internal Ownership unique identifier for funds, organizations or persons proxied by Ownership rather than the appropriate database or record.",48
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2CHoldDet,InstrId,bigint,yes,InstrID is the Permanent Identifier of the instrument.,48
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2CHoldDet,Date_,smalldatetime,yes,Date of stock split used in calculating various data elements.,48
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2CHoldDet,AdjTypeCode,tinyint,yes,"Describes the type of stock split e.g., corporate action, stock dividend etc. Cross refrences table Own2Code where Type_ = 44. The options are: – 1 = (CORPACT) Single stock split – 2 = (STOCKDIV) Single stock dividend – 3 = (AGGCORPACT) Multiple stock splits – 4 = (AGGSTOCKDIV) Multiple stock dividends – 5 = (AGGCORPACTDIV) Multiple splits involving an aggregation of stock dividends and other corporate",48
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2CHoldDet,Ratio,float,yes,Ratio of stock split used in calculating various data elements.,48
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2CHoldDet,CumRatio,float,yes,Cumulative Ratio of stock split used in calculating various data elements.,48
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2CHoldDet,CumRatio2,float,yes,"Cumulative Ratio of stock split used in calculating various data elements. Example Use Case: --This query returns the adjusted and unadjusted consolidated ownership history for Bailard as owner of Microsoft. select aa.*, cc.*, dd.* from vw_SecurityMasterX aa join vw_RDCInstrMappingX bb on bb.SecCode = aa.seccode and bb.Typ = aa.typ join vw_Own2RDCMapping cc on cc.InstrID = bb.VenCode join vw_Own2CAdjUnadjHoldDet dd on dd.OwnershipId = cc.OwnershipId where aa.id = 'MSFT' and cc.LgcyInvestorId = 2002497 and dd.CumRatio is not null order by dd.EffectFromDate LSEG Quantitative Analytics Database Schema for Ownership Version 2 49",48
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,OwnershipId,bigint,no,Unique identifier assigned to each Investor/Instrument relationship,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,PositionId,int,no,Sequence number to uniquely identify each holdings report available for an investor,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,FilingTypeCode,int,no,Filing Type Code.,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,FilingTypeDesc,nvarchar,yes,Filing Type Code Description.,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,HoldDate,smalldatetime,no,Date of shares reported (YYYYMMDD),49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,FundMgrId,bigint,yes,Organization Authority Perm ID for the fund manager disclosed on the UK Register.,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,LgcyFundMgrId,int,yes,Legacy internal identifier for the fund manager disclosed on the insider transaction.,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,NomActCode,varchar,yes,Account identifier of nominee,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,SharesHld,bigint,yes,Shares held at the time of filing,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,PctShoutHld,float,yes,Number of shares traded as a percentage of the shares outstanding. Not adjusted for corporate actions and not consolidated with other filing sources.,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,ShsHldVal,float,yes,Value of investor's holdings in a particular instrument (not adjusted for any corporate actions),49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,ShsHldChg,bigint,yes,Change in the number of shares held since the previous filing. Not adjusted for corporate actions and not consolidated with other filing sources.,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,ShsHldValChg,float,yes,Change in the holdings value since the previous filing. Not adjusted for corporate actions and not consolidated with other filing sources.,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,ShdDspHldgs,bigint,yes,The number of shares over which the owner shares joint authority with another owner as to the sale of the securities.,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,SoleDspHldgs,bigint,yes,The number of shares over which the owner exercises sole authority as to the sale of the securities.,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,ShsHldVAOth,bigint,yes,Number of shares reported by an institutional (13F) owner over which the owner shares joint investment discretion with another owner not reported on the 13F,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,ShsHldVAShd,bigint,yes,Number of shares reported by an institutional (13F) owner over which the owner shares joint investment discretion with another manager reported on the 13F,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,ShsHldVASole,bigint,yes,Number of shares reported by an institutional (13F) owner over which the owner exercises sole investment discretion.,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,ShClaTypeCode,int,yes,Share Class Type Code.,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,ShClaTypeDesc,nvarchar,yes,Share Class Type Code Description.,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,ShdVotHldgs,bigint,yes,The number of shares of a particular class of security over which the owner shares joint authority with another owner as to the voting of those shares.,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,SoleDspHldgsCla,bigint,yes,The number of shares of a particular class of security over which the owner exercises sole authority as to the sale of the securities.,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,SoleVotHldgs,bigint,yes,The number of shares of a particular class of security over which the owner exercises sole authority as to the voting of those shares.,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,TotalHldgs,bigint,yes,Total number of shares held by owner in a particular class of securities of an issuer,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,HoldTypeCode,varchar,yes,Ownership Type Description,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,HoldStatusCode,varchar,yes,Holding Status Description.. The options are: – HS1 = Copied LSEG Quantitative Analytics Database Schema for Ownership Version 2 50,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,HoldStatusDesc,nvarchar,yes,Hold status code description.,50
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,BenfHldrId,int,yes,Perm ID for a particular beneficial owner,50
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,LgcyBenfHldrId,int,yes,Unique internal identifier of a particular beneficial owner. Used when no Perm ID is available for BeneficialHolderId.,50
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,NomId,int,yes,Perm ID of a particular UK nominee,50
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,LgcyNomId,int,yes,Unique internal identifier of a particular UK nominee. Used when a Perm ID is not available for NomineeId.,50
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,DocCtrlNum,varchar,yes,The Document Control Number for US S.E.C. filing,50
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,IsLegalProcDis,tinyint,yes,Owner was required to disclose legal proceedings on its schedule 13D filing,50
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,Is13fSelloutExcp,tinyint,yes,13F sellout is ignored in the consolidated holding position in order for an aggregated position for the instrument to be created.,50
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,IsNLF,tinyint,yes,"Investor no longer files. It has been determined that the investor is no longer subject to filing requirements -- e.g., the insider is no longer subject to section 16 of the US Exchange Act of 1934.",50
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,IsNLFDate,smalldatetime,yes,Date the investor was considered as no longer filing,50
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,IsPooledAct,tinyint,yes,Indicates whether nominee account is pooled,50
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,IsGrpFiler,tinyint,yes,"Indicates if investor is filing as a member of a limited partnership, syndicate or other group of investors",50
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,IsMultiMngd,tinyint,yes,Indicates that a mutual fund employs more than one portfolio manager (firm) to manage the holdings of the fund,50
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,CreateDate,smalldatetime,yes,Date holdings position entered Ownership,50
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,UpdateDate,smalldatetime,yes,"Date holdings position was last updated Example Use Case: --This query returns the “as reported” ownership history for Bailard as owner of Microsoft. select aa.*, cc.*, dd.* from vw_SecurityMasterX aa join vw_RDCInstrMappingX bb on bb.SecCode = aa.seccode and bb.Typ = aa.typ join vw_Own2RDCMapping cc on cc.InstrID = bb.VenCode join vw_Own2AsRepHold dd on dd.OwnershipId = cc.OwnershipId where aa.id = 'MSFT' and cc.LgcyInvestorId = 2002497 order by dd.HoldDate LSEG Quantitative Analytics Database Schema for Ownership Version 2 51 This view provides adjusted and unadjusted values for the as reported ownership records. If the adjusted values are not needed, it is preferable the usage of vw_Own2AsRepHold, it will be faster because it doesn’t compute the adjusted values. Computed adjusted and unadjusted values should not be used in the records with NULL CumRatio if their OwnershipId has some non-NULL CumRatio records. Index Fields OwnershipId, PositionId, FilingTypeCode, HoldDate",50
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,OwnershipId,bigint,no,Unique identifier assigned to each Investor/Instrument relationship,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,PositionId,int,no,Sequence number to uniquely identify each holdings report available for an investor,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,FilingTypeCode,int,no,Filing Type Code.,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,FilingTypeDesc,nvarchar,yes,Filing Type Code Description.,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,HoldDate,smalldatetime,no,Date of shares reported (YYYYMMDD),51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,FundMgrId,bigint,yes,Organization Authority Perm ID for the fund manager disclosed on the UK Register.,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,LgcyFundMgrId,int,yes,Legacy internal identifier for the fund manager disclosed on the insider transaction.,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,NomActCode,varchar,yes,Account identifier of nominee,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,UnadjSharesHld,bigint,yes,Unadjusted Shares held at the time of filing,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,AdjSharesHld,float,yes,Adjusted Shares held at the time of filing,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,Adj2SharesHld,float,yes,Adjusted (alternative method from the last value) Shares held at the time of filing,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,PctShoutHld,float,yes,Number of shares traded as a percentage of the shares outstanding. Not adjusted for corporate actions and not consolidated with other filing sources.,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,ShsHldVal,float,yes,Value of investor's holdings in a particular instrument (not adjusted for any corporate actions),51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,UnadjShsHldChg,bigint,yes,Unadjusted Change in the number of shares held since the previous filing. Not adjusted for corporate actions and not consolidated with other filing sources.,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,AdjShsHldChg,float,yes,Adjusted Change in the number of shares held since the previous filing. Not adjusted for corporate actions and not consolidated with other filing sources.,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,Adj2ShsHldChg,float,yes,Adjusted (alternative method from the last value) Change in the number of shares held since the previous filing. Not adjusted for corporate actions and not consolidated with other filing sources.,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,ShsHldValChg,float,yes,Change in the holdings value since the previous filing. Not adjusted for corporate actions and not consolidated with other filing sources.,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,ShdDspHldgs,bigint,yes,The number of shares over which the owner shares joint authority with another owner as to the sale of the securities.,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,SoleDspHldgs,bigint,yes,The number of shares over which the owner exercises sole authority as to the sale of the securities.,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,ShsHldVAOth,bigint,yes,Number of shares reported by an institutional (13F) owner over which the owner shares joint investment discretion with another owner not reported on the 13F,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,ShsHldVAShd,bigint,yes,Number of shares reported by an institutional (13F) owner over which the owner shares joint investment discretion with another manager reported on the 13F,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,ShsHldVASole,bigint,yes,Number of shares reported by an institutional (13F) owner over which the owner exercises sole investment discretion.,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,InstrId,bigint,yes,InstrID is the Permanent Identifier of the instrument. LSEG Quantitative Analytics Database Schema for Ownership Version 2 52,51
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,LgcyInvestorId,int,yes,"Legacy internal Ownership unique identifier for funds, organizations or persons proxied by Ownership rather than the appropriate database or record.",52
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,CumRatio,float,yes,Cumulative Ratio of stock split used in calculating various data elements.,52
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,Ratio,float,yes,Ratio of stock split used in calculating various data elements.,52
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,Date_,smalldatetime,yes,Date of stock split used in calculating various data elements.,52
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,AdjTypeCode,tinyint,yes,"Describes the type of stock split e.g., corporate action, stock dividend etc. Cross refrences table Own2Code where Type_ = 44. The options are: – 1 = (CORPACT) Single stock split – 2 = (STOCKDIV) Single stock dividend – 3 = (AGGCORPACT) Multiple stock splits – 4 = (AGGSTOCKDIV) Multiple stock dividends – 5 = (AGGCORPACTDIV) Multiple splits involving an aggregation of stock dividends and other corporate",52
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,CumRatio2,float,yes,"Cumulative Ratio of stock split used in calculating various data elements starting from the last value. Example Use Case: --This query returns the adjusted and unadjusted “as reported” ownership history for Bailard as owner of Microsoft. select aa.*, cc.*, dd.* from vw_SecurityMasterX aa join vw_RDCInstrMappingX bb on bb.SecCode = aa.seccode and bb.Typ = aa.typ join vw_Own2RDCMapping cc on cc.InstrID = bb.VenCode join vw_Own2AsRepAdjUnadjHold dd on dd.OwnershipId = cc.OwnershipId where aa.id = 'MSFT' and cc.LgcyInvestorId = 2002497 and dd.CumRatio is not null order by dd.HoldDate",52
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDC13F,InstrID,int,no,InstrID is the Permanent Identifier of the instrument.,52
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDC13F,InstrStatusCode,char,yes,"For non-debt issues, if an issue asset/instrument has at least one quote that is active (AssetState = 'AC'), then AssetState is Active 'AC'. If all quote assets are deactivated (AssetState = 'DC'), then LSEG Quantitative Analytics Database Schema for Ownership Version 2 53",52
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDC13F,ComName,varchar,yes,"In most instances, ComName is not populated, except for equity indices and warrants sourced from DBS.",53
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDC13F,InstrCatCode,char,yes,"InstrCatCode is the two-level hierarchical asset classification scheme. Wherever possible, an asset is given a category from the lower level in the hierarchy. This field is always mapped to AssetType.",53
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDC13F,InstrType,varchar,yes,"InstrType is the single-level, broad asset classification scheme, used principally as an internal scheme for time series classification. This",53
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDC13F,IssueISOCurrCode,char,yes,IssueISOCurrCode is derived according to logic from the following fields: – Valuation Quote's Base Currency for Equity Issues – Principal Currency for Fixed Income (Debt) Issues – Quote Asset's Quotation Currency for Warrant Issues The issue currency data is system-driven. It is a derived attribute that is not able to be updated by applications. It will be updated by changes to the source fields (the currency held in either Valuation Quote Currency or Principal Currency fields). All changes made to these fields will trigger a matching change to be made to IssueISOCurrCode. RDCInstrInfo.IssueISOCurrCode cross-references with RDCDesc.Code where Type_ = 80867.,53
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDC13F,IsCDSConv,tinyint,yes,IsCDSConv is the most liquid contract for doc clause and currency.,53
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDC13F,MifidStatusCode,varchar,yes,MifidStatusCode indicates whether the security is subject to MIFID regulation: – MIFID-U: Mifid unconfirmed security – MIFID-E: Mifid eligible security – MIFID-L: Mifid top liquidity security,53
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDC13F,MostReleMrkt,char,yes,MostReleMrkt references the country where the instrument was first admitted to trading on a regulated market.,53
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDC13F,RCSAssetCla,varchar,yes,RCSAssetCla is the Reference Classification Scheme classification.,53
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDC13F,ShortName,varchar,yes,ShortName is not mandatory for Issue Assets. This field may hold a value for some debt and commodities instruments (sourced from DBS and CMI respectively). No formal standard has been set.,53
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDC13F,OrgID,int,yes,OrgID is the permanent identifier of the organization.,53
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDC13F,PrimTrdQuotePI,int,yes,"PrimTrdQuotePI is similar to the VQ, but the tradable RIC is used. This is very US-specific where market cap for the issue must be calculated on a consolidated quote that is not a RIC you can trade. LSEG Quantitative Analytics Database Schema for Ownership Version 2 54",53
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDC13F,TMTPermId,varchar,yes,TMTPermId is the permanent Identifier of the Instrument in the TMT/TKO Database.,54
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDC13F,GemPermId,bigint,yes,GemPermId is the unique entity ID for the Instrument Entity. This field is currently sourced from GEM.,54
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDC13F,OwnershipId,bigint,no,Unique identifier assigned to each Investor/Instrument relationship,54
