document_id,filename,table_name,title_or_description,update_cycle,adjusted,indexes_raw,first_page,last_page
qa_database_schema_ownership_and_global_insider_v1_0_3_2022_05_11,QA Database Schema - Ownership and Global Insider v1.0.3 (2022-05-11).pdf,OwnInsCode,Insider Codes (Integer) | This table contains translations for codes of an integer datatype.,Daily,N/A,"pkey_OwnInsCode (Clustered) Type_, Code",29,29
qa_database_schema_ownership_and_global_insider_v1_0_3_2022_05_11,QA Database Schema - Ownership and Global Insider v1.0.3 (2022-05-11).pdf,OwnInsData,"Insider Data | This table contains UK Trades and Canadian SEDI insider transaction data. Note that these are not consolidated | holdings, but are a record of the transactions. The data in this table is not adjusted for corporate actions.",Daily,No,"pkey_OwnInsData (Clustered FilerID, TranID, FeedCode, TranDate",29,30
qa_database_schema_ownership_and_global_insider_v1_0_3_2022_05_11,QA Database Schema - Ownership and Global Insider v1.0.3 (2022-05-11).pdf,OwnInsDesc,Insider Codes (varchar) | This table contains translations for codes of varchar datatype.,Daily,N/A,"pkey_OwnInsDesc (Clustered) Type_, Code",30,31
qa_database_schema_ownership_and_global_insider_v1_0_3_2022_05_11,QA Database Schema - Ownership and Global Insider v1.0.3 (2022-05-11).pdf,OwnInsInfo,Insider Investors Information | This table provides information about insider investors.,Daily,N/A,pkey_OwnInsInfo (Clustered) InsID OwnInsInfo_1 OwnerCode OwnInsInfo_2 FilerId OwnInsInfo_3 FilerName OwnInsInfo_4 ProdName,31,38
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2AsRepHldgShCla,Ownership As Reported Holdings Share,,,,7,7
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Class,"This table contains ‘raw’ (unaggregated) view of holdings data for the share class, showing all sources of holdings",30 minutes,Unadjusted,"pkey_Own2AsRepHldgShCla (Clustered) OwnershipId, PositionId, FilingTypeCode, HoldDate,",7,7
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,ShClaTypeCode,FilingTypeCode int No Filing Type Description. Cross references table Own2Code where | ShClaTypeCode int No Share Class Type Description. Cross references table Own2Code,,,,7,7
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2AsRepHoldPos,Ownership As reported Holdings Position | This table contains data common to ‘Raw’ and ‘Unadjusted’ holding positions. | FilingTypeCode int No Filing Type Description. Cross references table Own2Code,30 minutes,Unadjusted,"pkey_Own2AsRepHoldPos (Clustered) OwnershipId, PositionId, FilingTypeCode, HoldDate LSEG Quantitative Analytics Database Schema for Ownership Version 2 8 CORPORATE",7,8
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2AsRepInvTrans,Ownership As reported Investor,,,,8,8
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Transactions,This table contains (unaggreagated) investor transaction details. | FilingTypeCode int No Filing Type Description. Cross references table Own2Code,30 minutes,Unadjusted,"pkey_Own2AsRepInvTrans (Clustered) OwnershipId, FilingTypeCode, FilingId",8,9
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2CHoldDet,Ownership Holdings Details | This table contains a single comprehensive view of holdings data reflecting all corporate actions. | FilingTypeCode int Yes Filing Type Description. Cross references table Own2Code where | HoldTypeCode varchar(5) Yes Ownership Type Description. Cross references table Own2Code,30 minutes,Adjusted,"pkey_Own2CHoldDet (Clustered) OwnershipId, EffectFromDate",9,10
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2CHoldShCla,Ownership Holdings Share Class | This table contains a single comprehensive view of holdings data for share class reflecting all corporate actions. | ShClaTypeCode int No Share Class Type Description. Cross references table | FilingTypeCode int Yes Filing Type Description. Cross references table Own2Code,30 minutes,Adjusted,"pkey_Own2CHoldShCla (Clustered) OwnershipId, ShClaTypeCode, EffectFromDate",10,10
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2CikInvReln,Ownership CIK Investor Relationship | This table contains mapping of Investor to SEC Central Index Key (CIK).,30 minutes,N/A,"pkey_Own2CikInvReln (Clustered) LgcyInvestorId, CIK",10,11
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2Cmp13FPortFolio,Ownership Company 13F Portfoloio | This table was used internally by LSEG during ownership content implementation and is not suggested or,Daily,N/A,"pkey_Own2Cmp13FPortFolio (Clustered) OwnershipId, EffectFromDate",11,11
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,relationship,,,,,11,11
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2Code,Ownership Code | This table contains translations for codes of an integer datatype.,30 minutes,N/A,"pkey_Own2Code (Clustered) Type_, Code",11,11
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2FundMgrReln,This table links mutual funds to investment firms.,30 minutes,N/A,"pkey_Own2FundMgrReln (Clustered) LgcyInvestorId, LgcyFundId",11,12
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2FundMgrRelnChg,This table links mutual funds to investment firms.,30 minutes,N/A,"pkey_Own2FundMgrRelnChg (Clustered) LgcyInvestorId, LgcyFundId, EffectFromDate",12,12
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InstrAdjRatio,Ownership Instrument Adjusted Ratio | This table provides stock split details used to adjust shareholdings. | dividend etc. Cross refrences table Own2Code where Type_,30 minutes,N/A,"pkey_Own2InstrAdjRatio (Clustered) InstrId, Date_",12,13
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InstrFnd,"Ownership Instrument Fundamentals | This table contains the underlying ratios and other fundamentals used in weighted calculations (e.g., portfolio",30 minutes,N/A,pkey_Own2InstrFnd (Clustered) InstrId,13,16
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InstrFreeFlt,Ownership Instrument Free Float | This table provides the number of shares outstanding of an instrument that are held by investors deemed to be | table Own2Code where Type_ = 17.,30 minutes,N/A,"pkey_Own2InstrFreeFlt (Clustered) InstrId, CalcBasisCode, EffectFromDate",16,17
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InstrPrc,Ownership Instrument Pricing | This table provides instrument pricing used in various calculations.,30 minutes,N/A,"pkey_Own2InstrPrc (Clustered) InstrId, EffectFromDate",17,17
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InstrShOut,Ownership Instrument Shares Outstanding | This table provides shares outstanding used in various calculations.,30 minutes,N/A,"pkey_Own2InstrShOut (Clustered) InstrId, EffectFromDate",17,17
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InvAstAlloc,Ownership Investor Asset Allocation | This table contains data indicating the amount of assets held by buy-side firms in various asset classes in | table Own2Code where Type_ = 11. | assets. Cross references table Own2Code where Type_ = 26. | income assets. Cross references table Own2Code where Type_,30 minutes,N/A,pkey_Own2InvAstAlloc (Clustered) LgcyInvestorId,17,18
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InvContAddr,Ownership Investor Contact Address | This table contains address information for buy-side and sell-side contacts. | references table Own2Code where Type_ = 9. | StateProvId int Yes Perm ID of investor's state or province. Cross references table | CntryId int Yes Perm ID of investor's country. Cross references table Own2Code | MetroAreaId int Yes Perm ID of investor's metro area. Cross references table,30 minutes,N/A,"pkey_Own2InvContAddr (Clustered) LgcyPersonId, AddrTypeCode",18,19
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InvContBio,"Ownership Investor Contact Bio | This table contains biographical information for investor contacts, including employment history, education, etc. | BioTypeCode int No Indicates biographical section. Cross references table",30 minutes,N/A,"pkey_Own2InvContBio (Clustered) LgcyPersonId, BioTypeCode",19,19
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InvContProf,Ownership Investor Contact Profile | This table contains Investor Contact Profiles.,30 minutes,N/A,pkey_Own2InvContProf (Clustered) LgcyPersonId,19,20
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InvContReln,Ownership Contact Relationship | This table links contacts to the institutional investor for which they work.,30 minutes,N/A,"pkey_Own2InvContReln (Clustered) LgcyInvestorId, LgcyPersonId",20,20
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InvContSpec,"Ownership Investor Contact Specialization | This table links contacts and the investment styles, regions, industries and market caps in which they specialize. | – Cross references table Own2Code using both Type_ 33 and | – Use Own2Code table where Type_ = 33 to map from | – Use Own2Code table where Type_ = 13 to map from",30 minutes,N/A,"pkey_Own2InvContSpec (Clustered) LgcyPersonId, SpecCode",20,21
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InvHldgsTO,Ownership Investor Holdings Percent | This table contains information on the volume of shares traded as a percentage of total shares held in an | table Own2Code where Type_ = 17.,30 minutes,N/A,"pkey_Own2InvHldgsTO (Clustered) LgcyInvestorId, IncWrntsCert, CalcBasisCode, EffectFromDate",21,22
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InvEqAsset,Ownership Investor Equity Assets | This is an investor level table that contains historical time-series for TotalEquityAssets. This data can be used for | table Own2Code where Type_ = 17.,30 minutes,N/A,"Pkey_Own2InvEqAsset (Clustered) LgcyInvestorID, CalcBasisCode, EffectFromDate",22,22
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InvMap,Ownership Investor Mapping | This table links Investor ID to OwnerCode from (older Ownership feed). This applies to only those clients having | This table was used internally by LSEG during ownership content implementation and is not suggested or currently intended for,30 minutes,N/A,pkey_Own2InvMap (Clustered) Id,22,23
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InvPortStats,"Ownership Investor Portfolio Statistics | This table contains company-related ratios aggregated to portfolio level for each investor. | table Own2Code where Type_ = 17. | This issuer level table shows the textual profiles of investors – e.g., investment approach, affiliations, etc. | – Use Own2Code table where Type_ = 29 to map from TypeID | – Use Own2Code table where Type_ = 25 to map from",30 minutes,N/A,"pkey_Own2InvPortStats (Clustered) LgcyInvestorId, IncWrntsCert, CalcBasisCode Pkey_ Own2InvProfile (Clustered) LgcyInvestorId, TypeId",23,27
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InvReln,"Ownership Investor Relationship | This issuer level table shows the linkage between shareholders with joint venture, association, mother/relative | Cross references table Own2Code where Type_ = 45.",30 minutes,N/A,"Pkey_Own2InvReln (Clustered) IssuerId, RelnDate, LangCode",27,27
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InvResume,"Ownership Investor Resume | This table contains general information about investor, such as address. | etc). Cross references table Own2Code where Type_ = 1. | StateProvId int Yes Perm ID of investor's state or province. Cross references table | CntryId int Yes Perm ID of investor's country. Cross references table | MetroAreaId int Yes Perm ID of investor's metro area. Cross references table | table Own2Code where Type_ = 39. | InvStyleCode varchar(10) Yes Code for investment style of investor. Cross references table",30 minutes,N/A,pkey_Own2InvResume (Clustered) LgcyInvestorId,27,28
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InvTransData,"Ownership Investor Transaction Data | This table contains data common to Raw and Adjusted Investor Transaction. | FilingTypeCode int No Filing Type Description. Cross references table Own2Code | AcqTypeCode varchar(5) Yes Acquisition Type Description. Cross references table | HoldTypeCode varchar(5) Yes Ownership Type Description. Cross references table | TransTypeCode varchar(5) Yes Transaction Type Description. Cross references table | TableNum int Yes For US insider filings, indicates whether data is for Table 1 | (non-derivatives) or Table 2 (derivatives). Valid values: 1 (for | Table 1); 2 (for Table 2); or will be null for non-US filings.",30 minutes,Unadjusted,"pkey_Own2InvTransData (Clustered) OwnershipId, FilingTypeCode, FilingId",28,30
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InvTransRole,"Ownership Investor Transaction Role | This table details the relationship of the reporting insider to the issuing company. | FilingTypeCode int No Filing Type Description. Cross references table Own2Code | – Use Own2Code table where Type_ = 34 to map from the | – Use Own2Code table where Type_ = 7 to map from alpha,",30 minutes,N/A,"pkey_Own2InvTransRole (Clustered) OwnershipId, FilingTypeCode, FilingId, TransDate, TrdSeqNum, RoleTypeCode, RoleSeqNum",30,30
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2ObjTypeInfo,"Ownership Object Type Information | This table captures the source entity or category (such as Geography, Industry, Organization et al) the ID belongs | Src int No Ownership table that contains information for the ID. Cross | references table Own2Code where Type_ = 35.",30 minutes,N/A,"pkey_Own2ObjTypeInfo (Clustered) Id, Src",30,31
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2OwnerMap,Ownership Owner Mapping | This table links Ownership Perm ID to Perm IDs for Investor and for Instrument.,30 minutes,N/A,pkey_Own2OwnerMap (Clustered) OwnershipId,31,31
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2RelnInfo,"Ownership Relationship Information | This table provides various associations between Ownership, Organization, Person, Fund, Organization, Person,",30 minutes,N/A,"pkey_Own2RelnInfo (Clustered) RelnObjectId, RelnObjectTypeId, RelnshipTypeId, ReltdObjectId, ReltdObjectTypeId, EffectFromDate",31,32
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2UCHoldData,Ownership Holdings Data | This table contains data common to unadjusted holding positions | FilingTypeCode int No Filing Type Description. Cross references table Own2Code | HoldTypeCode varchar(5) Yes Ownership Type Description. Cross references table Own2Code | HoldStatusCode varchar(4) Yes Holding Status Description. Cross references table Own2Code,30 minutes,Unadjusted,"pkey_Own2UCHoldData (Clustered) OwnershipId, PositionId, FilingTypeCode, HoldDate",32,33
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2IssuerFreeFlt,Issuer Level Free Float Data | This table contains issuer level free float shares outstanding that are held by investors deemed to be strategic | CalcBasisCode tinyint No Indicates the period basis for calculations. Cross references table,30 minutes,N/A,"pkey_ Own2IssuerFreeFlt (Clustered) IssuerId, CalcBasisCode, EffectFromDate",33,34
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2CompInvRestShs,Ownership Restricted Holdings Data | This table contains data on investors' restricted and unrestricted shares held for all classes of stock issued by a,30 minutes,N/A,"pkey_Own2CompInvRestShs (Clustered) IssuerId, LgcyInvestorId, EffectFromDate",34,35
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2CHoldData,Ownership Holdings Additional Details | This table contains additional ownership consolidated holdings details. | This table is currently available via Snowflake only. It’s planned to be released for Quantitative Analytics Cloud,30 minutes,N/A,"pkey_Own2CHoldData (Clustered) OwnershipId, EffectFromDate",35,35
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2AdjPlgShare,This table provides 'adjusted' pledged shares outstanding data. | PlgEventTypeCode smallint No PledgeEventType Description. Cross references table,30 minutes,Adjusted,"pkey_Own2AdjPlgShare (Clustered) OwnershipID, PlgRepDate, PlgEventDate, PlgEventTypeCode",35,36
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2AsRepPlgShare,This table provides 'unadjusted' pledged shares outstanding data. | PlgEventTypeCode smallint No PledgeEventType Description. Cross references table,30 minutes,Unadjusted,"pkey_Own2AsRepPlgShare(Clustered) OwnershipID, PlgRepDate, PlgEventDate, PlgEventTypeCode",36,36
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2PlgSharesSrc,This table contains the Filing source of the Pledged Shares. | PlgFilingSrcCode smallint Yes Filing Type Description. Cross references table Own2Code,30 minutes,N/A,"pkey_Own2PlgSharesSrc(Clustered) OwnershipID, PlgRepDate, PlgEventDate, PlgEventTypeCode",36,37
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2FundMap,This table provides the mapping of Ownership Identifiers to Lipper Identifiers.,30 minutes,N/A,pkey_Own2FundMap(Clustered) FundClassPermId,37,37
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InsHoldPos,This table contains the Insider Holdings data. | FilingSource integer Yes Filing Type Description. Cross references table Own2Code,30 minutes,Adjusted,"pkey_Own2InsHoldPosClustered) OwnershipID, EffectFromDate",37,38
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2InstrReg,This table links the RegistrarID with the Instrument.,30 minutes,N/A,"pkey_(Own2InstrRegClustered) InstrPermID, RegistrarId",38,38
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2RegData,This table contains address information for Registrars.,30 minutes,N/A,pkey_Own2RegData(Clustered) RegistrarId,38,39
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2UltInvMap,This table contains the mapping of Investors to their Ultimate investors.,30 minutes,N/A,pkey_Own2UltInvMap (Clustered) LgcyInvestorId,39,39
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,Own2UPConsHoldDet,This table contains a single comprehensive view of ultimate Parent holdings data reflecting all corporate actions. | FilingTypeCode int Yes Filing Type Description. Cross references table Own2Code,30 minutes,Adjusted,"pkey_Own2UPConsHoldDet(Clustered) OwnershipId, EffectFromDate",39,41
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDCMapping,,,,,41,41
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,OwnershipId,StateProvId int yes Perm ID of investor's state or province. Cross references table | CntryId int yes Perm ID of investor's country. Cross references table | MetroAreaId int yes Perm ID of investor's metro area. Cross references table | references table Own2Code where Type_ = 39.,,,,41,44
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2PermMapping,,,,,44,44
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,OwnershipId,StateProvId int yes Perm ID of investor's state or province. Cross references table | CntryId int yes Perm ID of investor's country. Cross references table Own2Code | MetroAreaId int yes Perm ID of investor's metro area. Cross references table | table Own2Code where Type_ = 39.,,,,44,46
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2CHoldDet,dividend etc. Cross refrences table Own2Code where Type_ =,,,,46,49
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2AsRepHold,dividend etc. Cross refrences table Own2Code where Type_ = 44.,,,,49,52
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDC13F,StateProvId int yes Perm ID of investor's state or province. Cross references table | CntryId int yes Perm ID of investor's country. Cross references table Own2Code | MetroAreaId int yes Perm ID of investor's metro area. Cross references table Own2Code | USRegionId int yes Perm ID of U.S. investor's geographic region. Cross references table,,,,52,55
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2Perm13F,StateProvId int yes Perm ID of investor's state or province. Cross references table | CntryId int yes Perm ID of investor's country. Cross references table Own2Code | MetroAreaId int yes Perm ID of investor's metro area. Cross references table | table Own2Code where Type_ = 39.,,,,55,57
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2Funds,StateProvId int yes Perm ID of investor's state or province. Cross references table | CntryId int yes Perm ID of investor's country. Cross references table Own2Code | MetroAreaId int yes Perm ID of investor's metro area. Cross references table Own2Code | USRegionId int yes Perm ID of U.S. investor's geographic region. Cross references table,,,,57,58
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2invPerson,table Own2Code where Type_ = 9. | StateProvId int yes Perm ID of investor's state or province. Cross references table | CntryId int yes Perm ID of investor's country. Cross references table Own2Code | MetroAreaId int yes Perm ID of investor's metro area. Cross references table | BioTypeCode int yes Indicates biographical section. Cross references table Own2Code,,,,58,60
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2InvestorPortStat,Cross references table Own2Code where Type_ = 1. | StateProvId int yes Perm ID of investor's state or province. Cross references table | CntryId int yes Perm ID of investor's country. Cross references table Own2Code | MetroAreaId int yes Perm ID of investor's metro area. Cross references table | table Own2Code where Type_ = 39. | – Use Own2Code table where Type_ = 29 to map from TypeID | – Use Own2Code table where Type_ = 25 to map from | CalcBasisCode tinyint yes Indicates the period basis for calculations. Cross references table,,,,60,62
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDCInvTransaction,"StateProvId int yes Perm ID of investor's state or province. Cross references table | CntryId int yes Perm ID of investor's country. Cross references table Own2Code | MetroAreaId int yes Perm ID of investor's metro area. Cross references table | table Own2Code where Type_ = 39. | AcqTypeCode varchar yes Acquisition Type Description. Cross references table Own2Code | HoldTypeCode varchar yes Ownership Type Description. Cross references table Own2Code | TransTypeCode varchar yes Transaction Type Description. Cross references table Own2Code | TableNum int yes For US insider filings, indicates whether data is for Table 1 (non- | derivatives) or Table 2 (derivatives). Valid values: 1 (for Table 1); 2 | (for Table 2); or will be null for non-US filings. | – Use Own2Code table where Type_ = 34 to map from the | – Use Own2Code table where Type_ = 7 to map from alpha,",,,,62,67
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2PermInvTransaction,"StateProvId int yes Perm ID of investor's state or province. Cross references table | CntryId int yes Perm ID of investor's country. Cross references table Own2Code | MetroAreaId int yes Perm ID of investor's metro area. Cross references table | table Own2Code where Type_ = 39. | AcqTypeCode varchar yes Acquisition Type Description. Cross references table Own2Code | HoldTypeCode varchar yes Ownership Type Description. Cross references table Own2Code | TransTypeCode varchar yes Transaction Type Description. Cross references table Own2Code | TableNum int yes For US insider filings, indicates whether data is for Table 1 (non- | derivatives) or Table 2 (derivatives). Valid values: 1 (for Table 1); 2 | (for Table 2); or will be null for non-US filings. | – Use Own2Code table where Type_ = 34 to map from the | – Use Own2Code table where Type_ = 7 to map from alpha,",,,,67,70
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2RDCIssuer,CalcBasisCode tinyint no Indicates the period basis for calculations. Cross references table,,,,70,72
qa_database_schema_ownership_version_2_v1_2_5_2025_07_08,QA Database Schema - Ownership Version 2 v1.2.5 (2025-07-08).pdf,vw_Own2PermIssuer,CalcBasisCode tinyint no Indicates the period basis for calculations. Cross references table,,,,72,75
qa_database_schema_rdc_v1_4_6,QA Database Schema - RDC_v1.4.6.pdf,RDCCode,Numeric Codes | This table contains descriptions of Reference Data Convergence (RDC) numeric codes.,One hour,N/A,"pkey_RDCCode (Clustered) Type_, Code",7,7
qa_database_schema_rdc_v1_4_6,QA Database Schema - RDC_v1.4.6.pdf,RDCDesc,Character Code Descriptions | This table contains descriptions of Reference Data Convergence (RDC) character codes.,One hour Adjusted: N/A,,"pkey_RDCDesc (Clustered) Type_, Code",7,8
qa_database_schema_rdc_v1_4_6,QA Database Schema - RDC_v1.4.6.pdf,RDCOrgAddr,Address and Contact Information | This table contains the address and contact information of an organization.,One hour,N/A,pkey_RDCOrgAddr (Clustered) OrgId Quantitative Analytics Database Schema for RDC 9,8,9
qa_database_schema_rdc_v1_4_6,QA Database Schema - RDC_v1.4.6.pdf,RDCOrgInfo,Organization Information | This table contains information for organizations of interest in the capital markets.,One hour,N/A,pkey_RDCOrgInfo (Clustered) OrgId Quantitative Analytics Database Schema for RDC 10,9,10
qa_database_schema_rdc_v1_4_6,QA Database Schema - RDC_v1.4.6.pdf,RDCOrgMLInfo,Multi-Language Organization Information | This table contains multi-language information for organizations of interest in the capital markets.,One hour,N/A,,10,10
qa_database_schema_rdc_v1_4_6,QA Database Schema - RDC_v1.4.6.pdf,Machines,,,,"pkey_RDCOrgMLInfo (Clustered) OrgId, LangCode Quantitative Analytics Database Schema for RDC 11 OrgTypeCode OrgTypeCode is the organization type. It can be: Code Description CO Corporation FD Fund GA Government Agency GP State & Provincial GT Government SP Supranational CF Closed End Fund (not used) OF Open End Fund (not used) NC Not Categorized PC Private Corporation CTLB Central Bank MUNI Municipal TREA Treasury PS Pseudo Organization Quantitative Analytics Database Schema for RDC 12",10,12
